-25.094,-0.13582,4.7308,-0.63549,3.23,0.23975,1.2011,0.11733,0.60456,0.27106,0.32577,-0.2892,-0.57892,-0.026786,-0.38552,36.225,-5.8782,-5.7956,5.2489,-2.1967,0.38495,-0.38138,0.67513,1.579,0.34135,0.77751,-0.0066581,0.95325,0.41632,-0.12345,2.4449,2.876,-1.6329,0.97828,-0.59322,0.30482,-0.18297,-0.21391,-0.13497,-0.020262,-0.082192,-0.4018,0.0753,-0.10357,4.971,-1.3434,2.589,-0.70764,1.1651,-0.32129,0.41995,-0.22619,0.20058,-0.14968,-0.37476,0.20211,-0.16607,1.91,-0.4181,0.11734,0.033416,0.0020432,0.4387,-0.089647,0.11085,0.00049617,0.26644,0.058088,0.0064754,2.7748,0.33946,0.43311,0.096327,0.59889,-0.089729,0.18988,-0.20034,0.22661,0.057553,0.032663,0.77723,0.13813,0.1373,0.092696,0.28302,-0.0021358,0.094283,0.27145,-0.090431,0.19877,1.4367,-0.07976,0.41146,0.23893,0.20193,0.2493,-0.067728,0.11084,0.054583,0.46684,0.23014,0.0043039,0.13046,-0.0038868,0.16841,0.061956,0.0093001,0.75908,0.25108,0.15883,0.0093919,0.26349,0.11997,0.10531,0.58871,0.12719,0.15844,0.07106,-0.00029211,0.23052,0.45983,0.18473,0.033055,0.098066,0.035034,0.34141,0.14543,0.013647,0.10891,0.50072,0.11555,0.11408,0.25444,0.026227,0.32357
-20.611,-0.3337,4.6147,-0.50794,2.6442,-0.65483,0.42438,-0.31635,0.38617,0.042568,0.52608,0.27343,0.012816,0.42018,-0.37947,46.21,-0.88085,-1.7411,3.2788,-0.43539,-0.009735,-1.2458,-1.2163,0.57391,-0.34923,-0.052395,-0.9864,0.73655,-0.66542,0.39696,2.7052,3.5477,-0.64335,1.1968,-0.92524,0.37103,-0.27975,0.40893,-0.04362,0.19629,0.23432,0.11142,0.29016,-0.064089,6.321,-0.19091,2.9487,-1.2924,1.4102,-0.53035,1.2427,-0.14173,0.5571,0.22446,0.23133,0.52675,-0.067173,1.8003,0.4012,0.20323,0.14985,-0.14292,0.49475,-0.23114,0.12757,-0.3238,0.18913,-0.10349,0.055306,2.7795,0.5484,1.1365,-0.010926,0.76857,0.0039232,0.4526,-0.070827,0.3043,0.31511,0.25268,1.7294,0.78082,0.63173,-0.098187,0.25044,0.015449,0.033415,0.20135,0.01867,0.37039,2.3085,0.91268,1.0194,0.095457,0.37327,0.35569,0.35408,0.23311,0.3145,1.2042,0.5661,0.052877,0.19977,0.21615,0.28227,0.090454,0.22422,1.3283,0.30218,0.52541,0.15386,0.42231,0.18295,0.19967,0.86445,0.50288,0.40216,0.20476,0.21081,0.17499,0.95061,0.57252,0.37198,0.30536,0.1797,0.74357,0.36566,0.22545,0.1077,0.54082,0.25407,0.19527,0.42776,0.19322,0.38981
-20.567,0.47577,5.4157,-1.0234,2.2967,-1.2718,0.71355,-0.18222,0.69311,0.021886,0.57417,0.47956,-0.018412,0.47812,-0.23968,25.423,-2.6237,-4.0303,2.2079,-2.9134,0.25426,-0.015887,0.14511,0.63824,0.51923,-0.58928,-0.12994,0.21487,-0.45811,0.05225,2.3647,2.4839,-2.2554,0.83189,-1.0603,-0.85761,0.017217,-0.3844,-0.10625,0.39651,0.21842,-0.26991,0.13714,-0.39004,4.0772,-1.9261,2.2372,-0.95379,0.10597,-0.13007,0.183,-0.10429,0.68821,0.25519,-0.098364,0.34491,-0.21543,3.3776,-0.26451,1.2383,1.1167,-0.50853,0.58239,0.06363,-0.57165,-0.46989,0.32609,-0.12226,0.5632,2.5433,0.35812,0.3103,-0.11611,0.39162,-0.0021544,0.52559,-0.00061604,0.20666,0.035724,0.17265,1.0731,0.72073,-0.02069,0.26861,0.092425,-0.19187,-0.1726,0.27151,-0.11101,0.37833,2.027,0.13208,0.80287,0.13039,-0.088913,-0.025283,0.31493,0.30009,0.39792,0.68498,0.21527,0.034613,0.28333,0.12486,0.030644,0.044213,-0.1306,0.76511,0.27686,0.11783,-0.020984,0.22411,0.085793,0.1923,0.31511,0.089571,0.056496,0.07384,-0.0045117,0.081572,0.63439,0.28091,0.021342,0.043139,-0.20015,0.34155,0.10895,0.0024177,-0.13429,0.30897,0.062745,0.14479,0.3566,0.14357,0.49755
-24.667,1.9227,5.5044,-4.0182,4.1219,0.46786,0.1739,1.125,-0.13469,0.10066,0.69988,0.25518,0.076709,0.18742,-0.31255,19.044,-2.173,-3.7283,0.79915,-2.3029,-0.20791,-1.3937,1.0892,0.26752,0.06958,-0.065714,0.11241,0.4069,-0.341,-0.11292,1.4785,1.5766,-1.138,0.0097361,-0.52066,0.64523,0.036087,0.031354,0.020345,-0.066294,0.16246,-0.36435,-0.01279,-0.038689,2.503,-0.59696,0.54023,-0.66746,1.0868,-0.37498,0.21805,-0.13074,-0.028827,0.10936,-0.25754,0.14357,0.0012082,1.8756,0.35576,0.08885,-0.57371,-0.66706,0.12575,-0.17993,0.08142,-0.33102,0.36984,0.20036,0.062862,1.1253,0.2871,-0.22133,-0.38024,-0.00017845,-0.1056,0.18065,-0.27199,0.097273,0.11637,0.1391,0.78432,0.11724,-0.033403,-0.31052,-0.0081433,-0.10975,-0.019943,0.1157,-0.11211,0.12843,1.9838,0.057236,-0.071583,-0.2095,-0.31946,0.40916,-0.15618,-0.050611,0.04152,0.83071,0.12147,-0.05199,0.013161,0.046892,-0.099924,-0.049501,-0.11315,0.44137,0.086726,0.017014,-0.1466,0.030573,0.047648,-0.051145,0.39311,0.077567,-0.0032811,-0.070638,-0.11345,-0.047609,0.48991,0.06642,-0.047828,0.030783,-0.10072,0.46456,0.03601,-0.16096,-0.05394,0.39541,0.099185,-0.045643,0.32602,0.0072971,0.29878
-16.28,1.002,4.7319,-2.3917,2.203,-0.63783,0.20068,0.027119,0.14117,0.47018,0.49279,0.58505,0.076727,0.31006,-0.48071,5.3294,-0.14635,-0.838,-0.73963,-0.78952,-0.29712,-0.75646,0.46694,0.085081,0.33217,-0.084837,-0.019195,0.073947,0.076915,-0.14171,0.71873,0.51227,-0.78081,-0.51311,-0.47836,0.26082,0.065922,-0.0096815,0.10764,-0.011599,0.26137,-0.10931,0.093693,-0.12751,1.1864,0.072182,0.34108,-0.25246,0.67896,-0.25185,0.13989,-0.10471,0.033572,0.090932,-0.060432,0.049994,-0.053788,1.6868,1.1765,0.67528,0.059631,-0.49943,0.0060085,-0.38487,-0.059467,-0.44082,0.10984,-0.18732,0.18223,1.788,0.93687,-0.083664,-0.44587,-0.01124,-0.24421,0.087437,-0.37303,0.26822,-0.17961,0.26348,0.81315,-0.091353,-0.21547,-0.12686,-0.099494,-0.0030647,-0.21967,0.1792,-0.16555,0.18744,1.1261,0.054851,0.19336,-0.095586,0.092359,0.16782,-0.16268,0.045943,-0.01635,0.66664,0.21067,0.013807,0.12094,0.030316,-0.10372,0.085213,-0.060548,0.40432,0.14969,0.076519,-0.025211,-0.0016682,0.024172,0.044537,0.39704,0.087637,0.1052,-0.00062871,0.025036,0.022697,0.34232,0.096429,-0.026104,0.085319,0.037225,0.32999,0.068122,0.060041,-0.047714,0.33867,0.055864,0.06684,0.2532,0.029236,0.23796
-19.097,0.4917,4.0569,-2.3327,2.3029,-0.40145,-0.38286,-0.075656,0.33029,0.97311,0.43508,0.40261,0.048753,0.12908,-0.26862,27.188,0.25827,-3.8229,-3.2992,-1.6231,0.16895,-3.4271,1.3138,-0.048243,1.7559,0.66497,0.38028,0.76698,0.19719,0.78502,0.61516,0.70234,-0.36199,-0.071992,-0.33292,0.29496,-0.01514,0.062562,0.022054,0.10928,0.14551,-0.06516,0.10688,-0.11005,2.3619,0.7291,0.66427,-0.61446,1.3049,-0.57487,0.43931,-0.18411,0.24568,0.23076,-0.027826,0.17244,-0.27105,1.6033,0.6891,0.052179,0.45076,-0.52645,0.21099,-0.39379,-0.0039019,-0.13342,0.19561,-0.00099015,-0.013063,1.0322,0.26108,0.040024,-0.21247,0.1936,-0.13414,0.033462,-0.14891,0.20694,-0.078349,0.10918,0.71883,0.058793,0.25591,-0.19045,-0.11927,-0.22041,-0.19405,0.0072445,-0.18262,0.20298,2.1801,0.052678,0.1472,-0.38923,0.082325,0.21726,-0.3283,0.078237,-0.18215,0.627,0.017833,0.024774,-0.013922,-0.061659,-0.1239,-0.055601,0.06131,0.4957,0.26609,0.17857,0.020082,0.061357,0.0087889,-0.019147,0.62645,0.23387,0.092126,0.016878,0.0053163,0.015548,0.53402,0.25709,0.063954,0.18875,-0.077551,0.33245,0.078384,0.087353,-0.089835,0.3584,0.086534,0.070961,0.30318,0.0050557,0.26011
-32.69,0.70752,7.6373,-0.70351,3.8005,-0.86321,2.8508,-0.31985,1.3397,0.31186,0.77588,0.33688,-0.46915,0.4684,-0.75137,22.065,0.017046,-6.1358,-1.8518,-4.0881,0.55639,-3.8133,1.1945,-1.7082,0.51423,0.24246,0.52545,0.53441,-1.0951,-0.21418,2.3047,1.0856,-2.6787,-0.50585,-0.58516,-0.44466,0.42625,-0.17076,0.61629,0.045648,0.32046,-0.15661,-0.21349,-0.42919,3.2434,-0.46691,1.4927,-0.6079,1.3921,-0.38821,0.62985,0.10565,0.017284,0.11,-0.22476,0.31567,-0.19801,4.0082,0.88036,0.3721,0.76748,-1.0267,0.28853,-0.98697,-0.24313,-0.47555,0.14373,0.39364,0.55376,1.629,0.20743,1.0808,-0.4313,0.40388,-0.25181,0.020064,-0.13806,-0.061764,0.26465,0.13416,0.53302,0.079822,-0.026518,-0.2024,-0.14289,-0.042533,-0.061998,0.060243,-0.04097,0.16018,1.3768,-0.25217,0.44779,-0.21822,-0.045509,-0.058428,-0.088579,0.27351,0.099143,0.70388,0.049327,0.18908,0.10809,-0.0080619,-0.070618,-0.11803,-0.19148,0.54736,0.070831,0.050132,-0.12351,-0.085994,0.089168,-0.04728,0.46026,0.15007,0.13269,-0.08162,-0.16017,-0.17014,0.27868,0.099375,-0.029317,-0.027393,-0.095112,0.28102,0.11439,-0.050316,-0.06159,0.24692,0.090563,0.0728,0.27408,0.097813,0.30685
-34.217,3.8821,9.0744,-4.7383,3.1268,-2.703,-0.10322,-0.26078,-0.23487,-0.38744,0.37915,0.6299,-0.67286,0.075345,-1.3319,42.875,-3.5089,-4.2984,-0.20649,-4.3828,-3.4238,-4.7293,-0.80583,-4.092,-3.5945,-1.3192,-0.016984,-1.4928,-0.53187,-1.8083,2.1082,2.1677,-1.4043,0.6187,-0.22566,0.82579,0.31469,0.56625,0.34994,-0.025252,0.14781,0.20919,0.23857,0.077628,3.2869,-0.4767,1.7922,0.10225,1.4782,-0.13301,1.0909,0.47754,-0.23141,-0.19628,0.24876,0.33149,0.33636,3.1062,1.1003,0.90442,0.3704,-0.94292,0.74528,0.35182,-0.050681,-0.6701,0.06461,0.2157,0.84782,2.7422,1.3817,1.0221,-0.58862,0.91225,0.55395,-0.13575,-0.57713,0.42181,0.19023,0.63706,1.6073,0.97317,-0.17843,0.4748,0.66626,-0.042844,-0.13733,0.46556,0.075451,0.68298,2.096,0.16052,1.1568,0.87921,-0.12744,0.011915,0.32575,0.31726,0.88249,1.0959,0.2937,0.12019,0.19482,0.21057,-0.012431,0.076943,0.015774,1.6835,1.0595,0.036438,-0.29457,0.19381,0.37917,0.94458,1.2163,0.26669,0.023979,0.22357,0.26881,0.68264,0.66352,0.24536,-0.024211,0.057759,-0.13573,0.71172,0.24894,-0.17479,-0.27417,0.56977,0.10464,0.18605,0.43375,0.36106,1.0447
-19.402,0.3504,4.8061,-1.5618,3.4447,0.17413,0.63609,0.11194,0.32163,0.13402,0.56645,0.44799,0.37488,0.21432,-0.22304,9.0594,-1.2984,-2.578,0.49715,-1.4686,0.065233,-1.6163,0.053373,-0.22435,0.52061,-0.21921,-0.38444,-0.010513,0.16733,0.071921,1.4513,1.3196,-1.2566,0.22275,-0.53442,-0.24859,-0.038894,-0.14935,0.038196,0.083031,0.23682,-0.00082061,-0.025181,-0.27707,2.3935,-0.43872,0.96491,-0.54731,0.6677,-0.30446,0.10258,-0.2542,0.15455,0.17881,-0.094783,0.025848,-0.31666,1.9763,-0.1424,0.19673,0.8899,-0.30573,0.28005,-0.33714,-0.18281,-0.27231,-0.15258,0.061818,0.19105,1.5396,0.46357,0.030502,-0.056538,-0.058164,-0.09889,0.24745,-0.21215,0.033945,0.081991,0.026825,0.682,0.013228,0.087852,-0.096451,0.033423,-0.012428,-0.21259,0.003388,-0.041358,0.19905,1.6785,-0.062628,0.36282,-0.36726,-0.10608,0.10367,-0.25451,-0.18491,-0.01907,0.41992,0.084395,0.010254,0.097038,-0.013724,-0.01203,-0.069707,-0.063339,0.3194,0.018748,0.039019,0.036943,-0.020125,-0.081721,-0.016447,0.34227,0.095916,0.026811,0.044441,-0.025493,0.021937,0.32717,0.071524,0.033392,0.035143,-0.083483,0.38046,0.16079,-0.12037,-0.063397,0.29662,0.059408,0.037964,0.29462,0.067333,0.3157
-18.633,-0.50988,3.8267,-0.068193,2.1295,-0.48141,0.16096,-0.47955,-0.11445,-0.098434,0.79592,0.33503,-0.39073,0.018087,-0.29885,6.8447,0.32846,0.17748,-0.48541,-0.44919,-0.34259,0.29244,0.10921,0.50253,0.31446,-0.40275,0.10851,0.48795,0.53161,0.21112,0.47811,0.38106,-0.46191,-0.073166,-0.21911,0.023753,0.053267,0.048614,0.062392,-0.027524,0.076187,0.032015,0.12235,0.017505,1.1105,0.16683,0.69727,-0.15983,0.30446,-0.12514,0.24908,-0.028567,0.23001,0.072047,0.086617,0.12342,0.007672,1.0788,0.5259,0.20452,0.15828,-0.23203,0.073309,-0.19057,0.1422,-0.16342,-0.077062,-0.17763,-0.04171,1.1733,0.38554,0.20506,-0.14892,0.11243,-0.067799,0.27432,-0.071869,0.060379,-0.077104,0.019425,0.48099,0.17047,0.045056,-0.08039,-0.028711,0.039353,-0.071205,-0.027209,-0.15826,0.0081073,0.6009,0.20117,0.23207,-0.021182,0.079723,0.023017,0.027699,-0.0067669,-0.012221,0.41354,0.19023,0.025622,0.022886,-0.017622,-0.013075,0.0076959,-0.013983,0.42683,0.15867,0.067428,-0.026779,0.07801,0.079242,0.033785,0.2862,0.065633,0.049358,0.039853,0.06151,0.050996,0.35806,0.11592,0.0046766,-0.0047058,-0.019923,0.26368,0.17934,0.075027,-0.0015755,0.32159,0.20585,0.063691,0.32185,0.1092,0.15387
